,Gen,PV,Wind,P2H,Sto,re_fraction,ex_el_fraction,ex_heat_fraction,p2h_heat_fraction,total_co2,energy_cost,system_anpv,total_system_costs
1062,27,16.49049218631221,61.833806158576756,3.3990763606414482,6.9504871256197305,0.2503230714604061,0.7496769285395939,0.9909922431223833,0.00900775687761668,206.0980675411033,17675.555246966764,26055.292555844117,43730.84780281088
1063,27,13.322753866622705,23.255257756792513,3.6339536228026486,22.83869185483693,0.10988990017157955,0.8901100998284203,0.9930165674946907,0.006983432505309306,231.1507270369501,20241.068455656885,15115.883556740551,35356.952012397436
1064,27,8.13040795398851,70.65352915326562,42.57808577676399,4.273903436564993,0.2655986770733969,0.7344013229266029,0.9370075661074969,0.06299243389250309,203.8470666545453,17182.085447257286,27921.651007501117,45103.7364547584
1065,27,30.264906943963233,334.69475546486206,12.160937252823857,2.571857862485757,0.7054991710947557,0.2945008289052441,0.913707397410913,0.086292602589087,121.6333328521732,-445.64049296232963,106040.19660066052,105594.5561076982
1066,27,23.7049747373959,249.47264843665408,84.15537064741474,299.8416475318869,0.6802592916007492,0.31974070839925084,0.7469086425357518,0.25309135746424816,120.15814729409995,5398.117211909582,92285.92557366658,97684.04278557617
1067,27,160.78425634329253,353.8104855184041,117.7325606510184,6.211399672274467,0.7875658748717282,0.2124341251282719,0.5937993059938672,0.4062006940061328,90.54273534112697,-2617.346375656014,133285.5501093651,130668.2037337091
1068,27,96.68382992237005,127.13536844342167,12.297102138781504,2.571857862485757,0.5321142634984328,0.4678857365015673,0.9515170878448604,0.04848291215513956,154.90299589224273,11713.273670161709,56846.00168288795,68559.27535304966
1069,27,23.725210591781515,368.40083914567265,119.10387577433343,3.2338107739732767,0.7359138834042406,0.2640861165957596,0.6065706472551051,0.3934293527448949,102.61084993796726,-679.6050795105314,116623.92715201141,115944.32207250089
1070,27,0.4655734527613098,15.961119199265951,3.347637712893592,5.4899241714259475,0.06299317626878236,0.9370068237312177,0.9938796450755606,0.006120354924439408,239.496946840798,21088.0724454382,10482.840171773152,31570.912617211354
1071,27,0.4619585398046322,2.6020968830409146,3.347637712893592,5.153407008060203,0.01072191691667686,0.989278083083323,0.9939010257985372,0.00609897420146277,248.8240766535538,21988.522951993444,6657.104277694926,28645.62722968837
1072,27,36.96417586434105,179.9487286831047,10.123267137501664,16.44862444388845,0.5608303918016875,0.43916960819831247,0.948962257010578,0.051037742989421986,149.58222081624913,9482.280354499828,63322.00674261374,72804.28709711357
1073,27,204.6005667917105,353.6012756796877,117.7325606510184,2.5399863680933095,0.7969167097786497,0.20308329022135055,0.5850089503522494,0.4149910496477506,88.01734902902724,-3486.1998127518623,139732.10524002594,136245.90542727406
1074,27,2.8745729244752596,113.95284626739995,32.046131235720026,7.254088227419189,0.38931854984314535,0.6106814501568545,0.9236161348645641,0.07638386513543594,180.92188540357327,14593.740355597425,39399.52354324082,53993.263898838246
1075,27,76.68044586675173,132.0796281381409,36.03428427142055,119.00031497971662,0.5416314341127721,0.4583685658872279,0.9044253190356061,0.09557468096439392,152.13375311218562,11484.161595312698,59679.07893397723,71163.24052928993
1076,27,235.24886894231906,353.0162598840635,108.64251836629484,13.553891034780023,0.8061870306400828,0.1938129693599172,0.591844933665372,0.40815506633462795,86.29172624298067,-4192.279268723807,144421.26355297412,140228.98428425033
1077,27,119.13603542018262,232.76536525778158,56.20636615652344,122.5827852636853,0.7200926004761087,0.27990739952389143,0.7889655985236411,0.21103440147635888,113.7069842634836,4654.239063730115,95336.25617476893,99990.49523849905
1078,27,11.908703189218084,148.44190645031185,47.23783290926521,10.57177344112665,0.4820871694139109,0.5179128305860891,0.877240883706998,0.12275911629300196,162.93911981529448,12307.87804396971,51001.2554225187,63309.133466488405
1079,27,12.058068096286007,149.89246928940736,16.995158618836737,1.6626105749869242,0.48030360804822525,0.5196963919517749,0.9338310083062397,0.06616899169376034,164.1278423217699,12108.953107461912,50584.73724644168,62693.690353903585
1080,28,72.47439446399528,359.61267610976506,82.04328250417444,138.82803694377995,0.7840329370012478,0.21596706299875235,0.6591970522671382,0.3408029477328618,94.51704503010565,-1834.2947022120395,125510.34439015588,123676.04968794384
1081,28,53.755232454265844,23.255257756792513,3.4607132322071434,10.432201630901693,0.17012826206682008,0.8298717379331798,0.9932100358444658,0.006789964155534234,220.39150327234958,19418.97184893564,20805.04796359028,40224.01981252592
1082,28,6.6995413495564975,67.90205739575033,15.378239736007881,114.16166669482753,0.2614237999843687,0.7385762000156312,0.971431597164932,0.028568402835068007,204.29650472517886,17000.088033021493,30224.77281529588,47224.860848317374
1083,28,122.30991706759625,114.4160126601127,9.995793129184944,9.804026785115568,0.5336070871509065,0.46639291284909346,0.9613890065050483,0.03861099349495167,154.83586333688163,11938.858090963678,57302.7338585262,69241.59194948987
1084,28,235.24886894231906,363.32202034621344,109.56244736091594,334.08037244103804,0.86733601212749,0.1326639878725101,0.5692909426711906,0.4307090573288094,71.33948866395131,-5209.029770043949,158451.54769768205,153242.5179276381
1085,28,15.407497117872193,249.47264843665408,88.02292066284585,40.12969116088502,0.6422501597303573,0.3577498402696428,0.7420999265771036,0.25790007342289645,127.82568483555531,6251.663533692887,82128.518087701,88380.18162139389
1086,28,1.5271160261419254,114.4160126601127,136.48655082303634,140.58890898930593,0.384906036652812,0.6150939633471881,0.843926986758372,0.15607301324162803,181.39547273508938,14231.957248289305,45817.20392655107,60049.161174840374
1087,28,103.228977516601,253.21009499174613,88.38701201495513,7.71596883075847,0.7034159030109522,0.2965840969890477,0.7250644880428752,0.27493551195712485,114.52147067811912,4320.56803634266,95377.14240797993,99697.7104443226
1088,28,175.3277993399616,351.561761876,177.02548978735928,292.886192148185,0.8220659110623136,0.17793408893768636,0.5031133617150683,0.49688663828493174,78.04976101916617,-2522.3737819652147,145817.13496354703,143294.76118158182
1089,28,235.24886894231906,107.10798989228351,97.5440171605945,327.69021491181536,0.6490430400272375,0.35095695997276255,0.8726005004701934,0.12739949952980656,130.82470784603348,8993.259557687868,84873.30752709266,93866.56708478053
1090,28,50.228662275927704,252.94681319464902,1.1071146071615572,20.66614699365814,0.6542317419530356,0.3457682580469645,0.9916461998740929,0.00835380012590714,133.91246175777147,4152.722960090058,86151.67180005222,90304.39476014228
1091,28,124.77115726256321,399.0960061051566,130.84490721672995,371.53580751514124,0.8483879232080586,0.15161207679194136,0.5321595479724379,0.4678404520275621,73.53999484403771,-4972.94832774147,153616.9339893028,148643.98566156134
1092,28,205.00502315862857,361.63037317478205,51.80024910141688,115.5040281611267,0.827949465616666,0.17205053438333387,0.7132720000115013,0.28672799998849874,87.94546152577745,-5068.963606592664,144798.2266741589,139729.26306756624
1093,28,0.30004855363069893,17.609373569425053,0.2095572045720242,4.094384286374611,0.06940856157285405,0.930591438427146,0.9995516805494937,0.00044831945050627375,238.1780138950389,21013.102058056287,10823.499632798412,31836.6016908547
1094,28,270.650265863753,374.07534126748163,82.03771713967629,37.86400225315916,0.8263801368908089,0.17361986310919122,0.619011281595845,0.38098871840415505,83.23760523871685,-6582.170827289686,156152.02368734937,149569.85286005968
1095,28,176.69165570263007,399.57673350980576,111.19909203769427,288.87170768429047,0.8599572101992911,0.14004278980070928,0.5542597914992445,0.44574020850075546,72.14515832246542,-6167.131595695421,158404.3541650641,152237.2225693687
1096,28,46.77138464478486,374.07534126748163,142.0366629416716,11.68428586082743,0.7500239149104828,0.24997608508951702,0.5674751071803268,0.4325248928196732,97.72820597854299,-1245.8589344211068,122438.16709739358,121192.30816297248
1097,28,24.697258520390683,41.734777087649114,42.57004854214286,24.180886211071282,0.1910135909639219,0.8089864090360781,0.9473839963693858,0.05261600363061425,217.45012393756866,18598.989758106836,22861.739869093864,41460.7296272007
1098,28,2.223197875698986,144.8583690576621,40.207917137628236,131.3914003328123,0.47968446460288083,0.5203155353971191,0.8939824740746417,0.10601752592535829,163.6485534217829,12271.159605345689,52558.63667756717,64829.79628291286
1099,28,0.4589419650796803,21.934346797927404,0.11396106431624808,390.11677743559187,0.08101368035800117,0.9189863196419987,0.9997634521753678,0.00023654782463222723,236.10814279206625,20227.71167558465,25414.58355354348,45642.29522912813
1100,28,23.7049747373959,249.47264843665408,149.8914864888416,40.12969116088502,0.636616532105548,0.3633834678944518,0.6696419021386336,0.3303580978613664,126.64498443905144,6606.7260643941145,84500.52292365502,91107.24898804913
1101,28,25.90346588442931,340.2712260279197,145.79298090490443,137.93742089637695,0.7368758718306473,0.26312412816935293,0.5904746255750863,0.40952537442491366,101.69778948503253,957.1796304119639,114057.95265108818,115015.13228150015
1102,28,199.7592990391156,105.15063896056385,44.191208797181616,1.818794113356498,0.569146836740451,0.430853163259549,0.8975799290861158,0.10242007091388416,146.77992801547714,10972.411244715266,66723.32469196644,77695.73593668171
1103,28,65.15092490908998,257.8737008639334,125.90432927976804,137.93742089637695,0.7012922165889242,0.2987077834110759,0.6857692087646361,0.3142307912353639,113.41042433776438,4738.93797586122,96118.8719097646,100857.80988562581
1104,28,113.45635625465438,253.21009499174613,56.616191186007114,129.84168190394894,0.7358362773251,0.26416372267490007,0.7747053030154935,0.22529469698450655,109.9204429535517,3518.726155681003,100570.87622552134,104089.60238120233
1105,28,118.9072133205378,340.2712260279197,172.78089075221664,130.8922954086147,0.7741114521180876,0.2258885478819122,0.533168943317558,0.46683105668244196,90.65435222849537,-514.7689685140923,128380.66485094606,127865.89588243197
1106,28,274.1274590043361,23.255257756792513,3.4607132322071434,389.16129854347,0.4609712657646398,0.53902873423536,0.9926248774919014,0.007375122508098575,168.4607570022354,13563.367683118304,67248.10826601299,80811.4759491313
1107,28,0.4589419650796803,2.34301328914583,4.977705599522309,3.9668615318611273,0.009722033598405474,0.9902779664015945,0.9912793950255764,0.008720604974423618,249.10036238521857,21998.66622981572,6571.10252158383,28569.76875139955
1108,28,24.487671732359203,92.63232852509368,15.117200194718318,1.929998864485759,0.3588326929803056,0.6411673070196946,0.9607531382751298,0.03924686172487024,186.6549180220607,15492.641891011075,36095.84697943715,51588.48887044822
